CD_MUN,NM_MUN,latitude,longitude,CD_UF,NM_UF,SIGLA_UF,CD_REGIAO,NM_REGIAO,SIGLA_RG,AREA_KM2
4204251,Cocal do Sul,-28.59869833,-49.33392819,42,Santa Catarina,SC,4,Sul,S,70.965
4204350,Cordilheira Alta,-26.97542156,-52.64158617,42,Santa Catarina,SC,4,Sul,S,85.276
4212502,Penha,-26.80773103,-48.65090454,42,Santa Catarina,SC,4,Sul,S,57.997
4204301,Concórdia,-27.23914074,-52.00735223,42,Santa Catarina,SC,4,Sul,S,799.195
4204152,Celso Ramos,-27.65197612,-51.30826367,42,Santa Catarina,SC,4,Sul,S,208.391
4212304,Paulo Lopes,-27.9648243,-48.76015296,42,Santa Catarina,SC,4,Sul,S,446.165
4204103,Caxambu do Sul,-27.14670793,-52.92020287,42,Santa Catarina,SC,4,Sul,S,140.873
4212403,Pedras Grandes,-28.47940812,-49.20445406,42,Santa Catarina,SC,4,Sul,S,159.892
4204202,Chapecó,-27.12511657,-52.65044106,42,Santa Catarina,SC,4,Sul,S,624.673
4204194,Chapadão do Lageado,-27.58271984,-49.55636687,42,Santa Catarina,SC,4,Sul,S,124.866
4204178,Cerro Negro,-27.77625575,-50.93189154,42,Santa Catarina,SC,4,Sul,S,418.544
4212700,Petrolândia,-27.54572435,-49.68271984,42,Santa Catarina,SC,4,Sul,S,306.76
4204509,Corupá,-26.43993674,-49.32670219,42,Santa Catarina,SC,4,Sul,S,405.761
4204608,Criciúma,-28.71568435,-49.37971209,42,Santa Catarina,SC,4,Sul,S,234.794
4204558,Correia Pinto,-27.59682563,-50.37812581,42,Santa Catarina,SC,4,Sul,S,647.388
4212601,Peritiba,-27.35139166,-51.87536715,42,Santa Catarina,SC,4,Sul,S,95.632
4204400,Coronel Freitas,-26.88286231,-52.72549439,42,Santa Catarina,SC,4,Sul,S,232.47
4212650,Pescaria Brava,-28.40176047,-48.8836398,42,Santa Catarina,SC,4,Sul,S,106.853
4204459,Coronel Martins,-26.53464355,-52.67187372,42,Santa Catarina,SC,4,Sul,S,107.502
4212007,Palma Sola,-26.37352036,-53.31450236,42,Santa Catarina,SC,4,Sul,S,330.878
4203808,Canoinhas,-26.24979975,-50.53330281,42,Santa Catarina,SC,4,Sul,S,1148.036
4220000,Balneário Rincão,-28.82672946,-49.2542098,42,Santa Catarina,SC,4,Sul,S,63.512
4211801,Ouro,-27.28342648,-51.68188833,42,Santa Catarina,SC,4,Sul,S,213.543
4203600,Campos Novos,-27.41299294,-51.24447337,42,Santa Catarina,SC,4,Sul,S,1717.579
4211900,Palhoça,-27.77176474,-48.66172316,42,Santa Catarina,SC,4,Sul,S,394.85
4211892,Painel,-27.96358228,-50.07207893,42,Santa Catarina,SC,4,Sul,S,738.331
4203709,Canelinha,-27.23457065,-48.80237483,42,Santa Catarina,SC,4,Sul,S,150.904
4211876,Paial,-27.21300011,-52.48786346,42,Santa Catarina,SC,4,Sul,S,86.049
4211850,Ouro Verde,-26.71153456,-52.27875741,42,Santa Catarina,SC,4,Sul,S,188.568
4212205,Papanduva,-26.50220327,-50.17238643,42,Santa Catarina,SC,4,Sul,S,764.737
4204004,Catanduvas,-27.04499294,-51.69639203,42,Santa Catarina,SC,4,Sul,S,199.166
4212270,Passos Maia,-26.70605878,-51.96102645,42,Santa Catarina,SC,4,Sul,S,617.092
4212254,Passo de Torres,-29.26724449,-49.72192679,42,Santa Catarina,SC,4,Sul,S,92.638
4212239,Paraíso,-26.66279083,-53.67830069,42,Santa Catarina,SC,4,Sul,S,180.338
4203907,Capinzal,-27.41192072,-51.63072392,42,Santa Catarina,SC,4,Sul,S,244.326
4212056,Palmeira,-27.56257664,-50.16164939,42,Santa Catarina,SC,4,Sul,S,289.097
4203956,Capivari de Baixo,-28.45555639,-48.94338958,42,Santa Catarina,SC,4,Sul,S,53.222
4212106,Palmitos,-27.09259803,-53.17981016,42,Santa Catarina,SC,4,Sul,S,351.051
4211454,Nova Itaberaba,-26.96111958,-52.83333912,42,Santa Catarina,SC,4,Sul,S,137.069
4219606,Xavantina,-27.02121023,-52.32188172,42,Santa Catarina,SC,4,Sul,S,218.032
4203253,Capão Alto,-28.06211544,-50.60680006,42,Santa Catarina,SC,4,Sul,S,1331.962
4211405,Nova Erechim,-26.90816258,-52.9066924,42,Santa Catarina,SC,4,Sul,S,65.087
4219705,Xaxim,-26.97028597,-52.52911608,42,Santa Catarina,SC,4,Sul,S,293.628
4211504,Nova Trento,-27.31326962,-49.04130847,42,Santa Catarina,SC,4,Sul,S,402.852
4203303,Campo Alegre,-26.12077647,-49.21753349,42,Santa Catarina,SC,4,Sul,S,500.174
4219507,Xanxerê,-26.87225784,-52.40976755,42,Santa Catarina,SC,4,Sul,S,377.426
4211306,Navegantes,-26.8287468,-48.72742184,42,Santa Catarina,SC,4,Sul,S,111.377
4203105,Caibi,-27.0251498,-53.26304147,42,Santa Catarina,SC,4,Sul,S,173.079
4203204,Camboriú,-27.07092785,-48.70897104,42,Santa Catarina,SC,4,Sul,S,210.568
4203154,Calmon,-26.6221783,-51.00687415,42,Santa Catarina,SC,4,Sul,S,636.208
4211702,Orleans,-28.2799369,-49.37193234,42,Santa Catarina,SC,4,Sul,S,549.859
4219853,Zortéa,-27.47702517,-51.53557968,42,Santa Catarina,SC,4,Sul,S,190.028
4203501,Campo Erê,-26.45041356,-53.13027584,42,Santa Catarina,SC,4,Sul,S,479.161
4211751,Otacílio Costa,-27.51719728,-49.971741,42,Santa Catarina,SC,4,Sul,S,847.253
4211652,Novo Horizonte,-26.4949702,-52.79638661,42,Santa Catarina,SC,4,Sul,S,151.722
4211603,Nova Veneza,-28.68472101,-49.58490871,42,Santa Catarina,SC,4,Sul,S,295.063
4203402,Campo Belo do Sul,-27.84692447,-50.77110128,42,Santa Catarina,SC,4,Sul,S,1025.638
4219101,Vargeão,-26.77866263,-52.12414562,42,Santa Catarina,SC,4,Sul,S,166.685
4210902,Modelo,-26.77477913,-53.05109236,42,Santa Catarina,SC,4,Sul,S,92.346
4219200,Vidal Ramos,-27.38784538,-49.34772343,42,Santa Catarina,SC,4,Sul,S,346.932
4211009,Mondaí,-27.09928439,-53.44647236,42,Santa Catarina,SC,4,Sul,S,200.275
4202701,Botuverá,-27.21857329,-49.12351326,42,Santa Catarina,SC,4,Sul,S,296.256
4219176,Vargem Bonita,-26.94497997,-51.75662448,42,Santa Catarina,SC,4,Sul,S,299.807
4202800,Braço do Norte,-28.24093305,-49.14236795,42,Santa Catarina,SC,4,Sul,S,212.045
4219150,Vargem,-27.46687776,-50.95047397,42,Santa Catarina,SC,4,Sul,S,350.606
4219002,Urussanga,-28.49268685,-49.32826912,42,Santa Catarina,SC,4,Sul,S,254.954
4210803,Meleiro,-28.84174306,-49.60180718,42,Santa Catarina,SC,4,Sul,S,186.439
4218954,Urupema,-28.02364716,-49.90087221,42,Santa Catarina,SC,4,Sul,S,350.472
4202602,Bom Retiro,-27.78536609,-49.56309049,42,Santa Catarina,SC,4,Sul,S,1057.034
4202578,Bom Jesus do Oeste,-26.68401371,-53.09528986,42,Santa Catarina,SC,4,Sul,S,67.777
4210852,Mirim Doce,-27.18560562,-50.17515763,42,Santa Catarina,SC,4,Sul,S,337.991
4219358,Vitor Meireles,-26.826424,-49.84518955,42,Santa Catarina,SC,4,Sul,S,370.414
4203006,Caçador,-26.76307315,-51.0847159,42,Santa Catarina,SC,4,Sul,S,983.424
4211256,Morro Grande,-28.72204415,-49.74051016,42,Santa Catarina,SC,4,Sul,S,260.143
4219408,Witmarsum,-26.93735653,-49.84174399,42,Santa Catarina,SC,4,Sul,S,153.776
4211207,Morro da Fumaça,-28.63770048,-49.24295571,42,Santa Catarina,SC,4,Sul,S,82.878
4211058,Monte Carlo,-27.19373596,-50.92752555,42,Santa Catarina,SC,4,Sul,S,191.278
4202875,Brunópolis,-27.34695446,-50.84496394,42,Santa Catarina,SC,4,Sul,S,336.439
4202859,Braço do Trombudo,-27.3685907,-49.90361223,42,Santa Catarina,SC,4,Sul,S,89.411
4219309,Videira,-27.00657881,-51.12685922,42,Santa Catarina,SC,4,Sul,S,384.127
